ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer_congr,ImageFile_All_list,LabelText_All_list,True_Ans_All_list,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,loop_2_block.thisRepN,loop_2_block.thisTrialN,loop_2_block.thisN,loop_2_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,instr_2.started,instr_2.stopped,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_2.duration,pic2.started,key_resp_recognition.started,pic2.stopped,key_resp_recognition.keys,key_resp_recognition.corr,key_resp_recognition.rt,key_resp_recognition.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
img21.png,туалетто-кенгуретто,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,16,16,20,,,,,68.44737910000549,,,,,,,68.43208930001128,69.14821379999921,space,0.1963454999931855,None,69.14858740000636,71.66385710000759,71.66387010000471,71.68031239999982,72.33146370000031,right,1,0.6485225000069477,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img13.png,мандарино-пингвинино,Перцептивный,Слово написано большими буквами?,left,,,,0,17,17,12,,,,,72.34706630000437,,,,,,,72.33216109999921,72.86474070000986,space,0.013855400000466034,None,72.86511150001024,75.38045510000666,75.38046990000294,75.39696980000008,76.16450080000504,right,0,0.754735399998026,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img15.png,огурцони-акулони,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,18,18,14,,,,,76.18053310000687,,,,,,,76.16519060000428,76.81464779999806,space,0.11905249999836087,None,76.81501910000225,79.3304080000089,79.33042199999909,79.3467798000056,80.59808270000212,right,1,1.2394296999991639,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img7.png,кирпичони-саранчони,Перцептивный,Слово написано большими буквами?,left,,,,0,19,19,6,,,,,80.6137788000051,,,,,,,80.59875460001058,81.43122759999824,space,0.3104898999881698,None,81.43158420000691,83.94704310000816,83.94705810000596,83.96351780000259,84.43135240000265,right,0,0.4651536000019405,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img9.png,кокосело-медузело,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,20,20,8,,,,,84.44782410000334,,,,,,,84.43203560000984,85.03157570000621,space,0.08323160000145435,None,85.03193930000998,87.54710370000976,87.54711929999758,87.5635556000052,88.09805749999941,right,1,0.5256706999934977,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img17.png,пиццерретто-голубетто,Фонологический,Слово рифмуется с "облакоро"?,left,,,,0,21,21,16,,,,,88.1137338999979,,,,,,,88.0987266000011,89.94817760000296,space,1.3332234999979846,None,89.94853360000707,92.46369770000456,92.46371180001006,92.48016440001084,92.93162430000666,right,0,0.450421900008223,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img4.png,ДИВАНИТТО-ТЮЛЕНИТТО,Перцептивный,Слово написано большими буквами?,right,,,,0,22,22,3,,,,,92.94701160000113,,,,,,,92.93230010000116,93.98139470000751,space,0.5216528000019025,None,93.98174790000485,96.49699120000878,96.49700519999897,96.51357979999739,97.04822740000964,right,1,0.5281783999962499,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
img24.png,ШАМПИНЬОРО-ОСЬМИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,23,23,23,,,,,97.06381690000126,,,,,,,97.04890520000481,97.63133480001125,space,0.0648677000135649,None,97.63169590001053,100.14720990000933,100.14722400000028,100.16355650000332,100.68125290000171,right,1,0.514668799994979,None,,,,,,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.68177239999932,102.6814277000085,space,1.9715467000060016,None,,,,,,,,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
,,,,,img47.png,шкафачетто-собачетто,left,,,,,0,0,0,46,102.73225600000296,,,,,,,,,,,,,,,,,,,,,,,,,,102.6978866999998,102.73225600000296,104.61504499999864,right,0,1.8776876000047196,None,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
,,,,,img43.png,тюльпанелло-мангустелло,left,,,,,0,1,1,42,104.67170370000531,,,,,,,,,,,,,,,,,,,,,,,,,,104.61596540000755,104.67170370000531,105.39795410000079,right,0,0.7140378999902168,None,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
,,,,,img13.png,мандарино-пингвинино,right,,,,,0,2,2,12,105.44912410000688,,,,,,,,,,,,,,,,,,,,,,,,,,105.39864990000206,105.44912410000688,106.23126339999726,right,0,0.7721201999956975,None,217022,001,2025-05-19_19h24.08.324,con_exp,2023.2.3,59.99001766012629,2025-05-19 19h24.17.881736 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.23196020000614,,,,,,,,,,,,,,
