ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer_congr,ImageFile_All_list,LabelText_All_list,True_Ans_All_list,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,loop_2_block.thisRepN,loop_2_block.thisTrialN,loop_2_block.thisN,loop_2_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,instr_2.started,instr_2.stopped,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_2.duration,pic2.started,key_resp_recognition.started,pic2.stopped,key_resp_recognition.keys,key_resp_recognition.corr,key_resp_recognition.rt,key_resp_recognition.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
img16.png,ПЕЛЬМЕНИНО-ЕЖИНО,Перцептивный,Слово написано большими буквами?,right,,,,0,15,15,15,,,,,62.67707370000426,,,,,,,62.6620769000001,64.11160519999976,space,0.9313127000059467,None,64.11196130000462,66.62717890000204,66.62719250000373,66.64365399999951,67.14471229999617,right,1,0.4909293000091566,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img19.png,сахарини-комарини,Перцептивный,Слово написано большими буквами?,left,,,,0,16,16,18,,,,,67.16053280000051,,,,,,,67.14540850000049,67.79470369999763,space,0.12458079999487381,None,67.79506920000131,70.31046229999629,70.31047660000331,70.3270182999986,71.01145020000695,right,0,0.6715722000080859,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img21.png,туалетто-кенгуретто,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,17,17,20,,,,,71.02713940000103,,,,,,,71.01213909999933,71.76143460000458,space,0.2317468999972334,None,71.76179089999641,74.2773026000068,74.27731750000385,74.2936206000013,75.11155470000813,right,1,0.8065610000048764,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img13.png,мандарино-пингвинино,Перцептивный,Слово написано большими буквами?,left,,,,0,18,18,12,,,,,75.12731150000764,,,,,,,75.11233530000027,75.71135789999971,space,0.07305059999634977,None,75.71172310000111,78.22717100000591,78.22718450000684,78.24365420000686,78.79480099999637,right,0,0.5350757999985944,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img1.png,арбузоро-гепардоро,Перцептивный,Слово написано большими буквами?,left,,,,0,19,19,0,,,,,78.81037710000237,,,,,,,78.79548250000516,80.4948194000026,space,1.1704619999945862,None,80.49518569999782,83.01048900000751,83.01050250000844,83.0270113000006,83.57803810000769,right,0,0.5360785999946529,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img12.png,ЛАНДЫШЕЛЛО-МАРТЫШЕЛЛО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,20,20,11,,,,,83.59385820000898,,,,,,,83.57872360000329,84.1781217000098,space,0.07485330000054091,None,84.17850019999605,86.69402419999824,86.69404889999714,86.71028030000161,87.31160129999625,right,1,0.5851497000112431,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img11.png,лавашетто-лягушето,Фонологический,Слово рифмуется с "туманетто"?,right,,,,0,21,21,10,,,,,87.32725590000337,,,,,,,87.31233329999668,87.8448056000052,space,0.0069088000018382445,None,87.84516430000076,90.3605130000069,90.3605275000009,90.37704120000126,90.84482749999734,right,1,0.45718520000809804,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img18.png,РУБИНОРО-ДЕЛЬФИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,22,22,17,,,,,90.86059399999795,,,,,,,90.84551369999826,92.14490100000694,space,0.7678862000029767,None,92.14527530000487,94.66052730000229,94.66054520000762,94.67693200000213,95.12808470000164,right,1,0.436193400004413,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
img20.png,БОТИЧИНИ-КРОЛИЧИНИ,Фонологический,Слово рифмуется с "пейзажини"?,right,,,,0,23,23,19,,,,,95.14382120000664,,,,,,,95.12879309999698,95.81142700000782,space,0.15559819999907631,None,95.81178689999797,98.3271897000086,98.32720260000497,98.3436217999988,98.77805690000241,right,1,0.42363759998988826,None,,,,,,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77853930000856,102.71144379999896,space,3.9016625999938697,None,,,,,,,,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img27.png,желудони-енотони,left,,,,,0,0,0,26,102.76644160000433,,,,,,,,,,,,,,,,,,,,,,,,,,102.72847600000387,102.76644160000433,108.99479399999836,right,0,6.223057800001698,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img10.png,КУВШИНО-ЛОШАДИНО,right,,,,,0,1,1,9,109.04467289999593,,,,,,,,,,,,,,,,,,,,,,,,,,108.99579770000128,109.04467289999593,110.3780434000073,right,0,1.327680300004431,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img47.png,шкафачетто-собачетто,left,,,,,0,2,2,46,110.43504389999725,,,,,,,,,,,,,,,,,,,,,,,,,,110.37871950000408,110.43504389999725,111.19484490000468,right,0,0.7549287000001641,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img42.png,ТВОРОЖЕЛЛО-БИЗОНЕЛЛО,left,,,,,0,3,3,41,111.2448657000059,,,,,,,,,,,,,,,,,,,,,,,,,,111.19552910000493,111.2448657000059,111.84488010000496,right,0,0.5853364999929909,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img36.png,МОЖЖЕВЕЛЛО-КОРОВЕЛЛО,left,,,,,0,4,4,35,111.89477690000786,,,,,,,,,,,,,,,,,,,,,,,,,,111.84556470000825,111.89477690000786,113.09478320000926,right,0,1.1839279999985592,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img21.png,туалетто-кенгуретто,right,,,,,0,5,5,20,113.12539410000318,,,,,,,,,,,,,,,,,,,,,,,,,,113.09546609999961,113.12539410000318,113.99466409999877,right,0,0.8602758999913931,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img38.png,ПАНТОЛОНИ-ПАНТЕРОНИ,left,,,,,0,6,6,37,114.04966740000236,,,,,,,,,,,,,,,,,,,,,,,,,,113.9953336000035,114.04966740000236,115.19473430000653,right,0,1.142378299991833,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img44.png,ФИСТАШЕЛЛО-ИНДЮШЕЛЛО,left,,,,,0,7,7,43,115.24475620000158,,,,,,,,,,,,,,,,,,,,,,,,,,115.19541850000678,115.24475620000158,116.29475709999679,right,0,1.0330221999902278,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img32.png,КОМОДОНИ-ЛЕБЕДОНИ,left,,,,,0,8,8,31,116.35468099999707,,,,,,,,,,,,,,,,,,,,,,,,,,116.29546570000821,116.35468099999707,117.04484820000653,right,0,0.6775569000019459,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img48.png,ЯБЛОЧЕТТО-БАРСУЧЕТТО,left,,,,,0,9,9,47,117.09543200000189,,,,,,,,,,,,,,,,,,,,,,,,,,117.04550730000483,117.09543200000189,117.57813619999797,right,0,0.46567960000538733,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img33.png,кузовелло-жирафелло,left,,,,,0,10,10,32,117.62385550000181,,,,,,,,,,,,,,,,,,,,,,,,,,117.57882530000643,117.62385550000181,118.61147990000609,right,0,0.9849504999874625,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img6.png,КАРТОШЕЛЛО-КУКУШЕЛЛО,right,,,,,0,11,11,5,118.64508430000569,,,,,,,,,,,,,,,,,,,,,,,,,,118.61215329999686,118.64508430000569,119.19493810000131,right,0,0.544261800008826,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img46.png,ЧЕРЕШОНИ-СТРАУСОНИ,left,,,,,0,12,12,45,119.24195599999803,,,,,,,,,,,,,,,,,,,,,,,,,,119.19561589999648,119.24195599999803,119.71155950000684,right,0,0.4536032000032719,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img15.png,огурцони-акулони,right,,,,,0,13,13,14,119.74403250000614,,,,,,,,,,,,,,,,,,,,,,,,,,119.71223560000362,119.74403250000614,120.2282031000068,right,0,0.47431289999803994,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img31.png,книжеллини-журавлини,left,,,,,0,14,14,30,120.27209690000745,,,,,,,,,,,,,,,,,,,,,,,,,,120.22887740000442,120.27209690000745,120.72824769999715,right,0,0.4485195000015665,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,img13.png,мандарино-пингвинино,right,,,,,0,15,15,12,120.7781690999982,,,,,,,,,,,,,,,,,,,,,,,,,,120.72892120000324,120.7781690999982,121.22813060000772,right,0,0.4358714999980293,None,116935,001,2025-05-19_19h19.24.001,con_exp,2023.2.3,59.883610214302195,2025-05-19 19h19.35.251962 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.22884049999993,,,,,,,,,,,,,,
